loop,time,pressure,mass
787,909.9338881969452,611,9.112
788,911.0878109931946,609,9.112
789,912.2279887199402,609,9.112
790,913.353987455368,610,9.111
791,914.5079433917999,609,9.11
792,915.6659307479858,609,9.11
793,916.8179636001587,609,9.11
794,917.9599099159241,610,9.109
795,919.1299135684967,609,9.108
796,920.2769107818604,610,9.108
797,921.4507744312286,609,9.107
798,922.6548314094543,611,9.107
799,923.7988276481628,609,9.106
800,924.9299206733704,609,9.106
801,926.0839402675629,610,9.106
802,927.2288610935211,609,9.105
803,928.3737366199493,609,9.105
804,929.5508944988251,608,9.104
805,930.6758427619934,608,9.103
806,931.8188946247101,609,9.103
807,932.9598362445831,607,9.102
808,934.1277897357941,608,9.101
809,935.3077630996704,609,9.101
810,936.4737710952759,607,9.101
811,937.6157195568085,607,9.1
812,938.778826713562,607,9.099
813,939.9538090229034,609,9.099
814,941.1088221073151,608,9.099
815,942.2658576965332,607,9.098
816,943.3988034725189,607,9.098
817,944.5268702507019,607,9.098
818,945.7497866153717,608,9.097
819,946.8947768211365,608,9.096
820,948.0407898426056,607,9.096
821,949.2508635520935,608,9.095
822,950.3717694282532,607,9.094
823,951.5117933750153,607,9.094
824,952.6417989730835,608,9.093
825,953.786758184433,608,9.093
826,954.928787946701,608,9.093
827,956.0767269134521,608,9.092
828,957.2597188949585,602,9.091
829,958.4297556877136,609,9.091
830,959.5793800354004,607,9.091
831,960.7267293930054,607,9.091
832,961.8707540035248,607,9.09
833,963.0387625694275,608,9.089
834,964.2137293815613,607,9.089
835,965.3507294654846,607,9.089
836,966.5087268352509,607,9.088
837,967.6377079486847,606,9.087
838,968.7897279262543,607,9.087
839,969.9357264041901,606,9.086
840,971.0776419639587,607,9.086
841,972.2396998405457,604,9.086
842,973.3697431087494,604,9.085
843,974.5606420040131,606,9.084
844,975.6936149597168,606,9.084
845,976.889654636383,605,9.084
846,978.0296673774719,605,9.083
847,979.1716668605804,606,9.083
848,980.3185515403748,604,9.082
849,981.4736516475677,605,9.081
850,982.6264984607697,606,9.08
851,983.7615900039673,605,9.08
852,984.9256391525269,606,9.08
853,986.0526213645935,605,9.079
854,987.2026340961456,606,9.079
855,988.3466832637787,606,9.078
856,989.4936037063599,605,9.078
857,990.6337900161743,602,9.077
858,991.8305988311768,605,9.077
859,992.9435591697693,605,9.076
860,994.1325829029083,605,9.076
861,995.2645757198334,605,9.075
862,996.4215290546417,605,9.074
863,997.5895662307739,605,9.074
864,998.8035399913788,604,9.074
865,999.962593793869,605,9.073
866,1001.1224973201752,604,9.072
867,1002.3135190010071,605,9.072
868,1003.4664971828461,604,9.072
869,1004.6085546016693,604,9.072
870,1005.7464971542358,604,9.071
871,1006.901517868042,604,9.07
872,1008.0464811325073,605,9.069
874,1010.183025598526,604,9.069
875,1011.3374965190887,604,9.068
